"","vwretd","ewretd","spindx","sprtrn","USGG10YR","t30ret","spTurnover","spTransactionCosts","CompoundAnnualReturn","Min_monthly","Max_monthly","portStdDev_monthly","portVaR","portCVaR","growth_multiplier","wealth_index","peak_wealth_index","drawdown","drawdown_pct"
"2012-06-29",0.041421199555,0.038297,1362.16,0.039555,0.0160135,0.000022,0.017520178,0.000043800445,0.0539786049001503,-0.0703220805625,0.1089416828475,0.0524011412223383,0.064566771259625,0.0703220805625,1.041421199555,4207.4905762473,4323.66707292875,-116.176496681457,-0.0268698987969862
"2012-07-31",0.0143143323375,0.002866,1379.32,0.012598,0.015564,0.000032,0.019467065,0.0000486676625,0.0907628773257494,-0.0703220805625,0.1089416828475,0.0518133139041413,0.064566771259625,0.0703220805625,1.0143143323375,4267.7179946626,4323.66707292875,-55.9490782661551,-0.0129401911207415
"2012-08-31",0.0226942964875,0.03079,1406.58,0.019763,0.0150815,0.00005,0.019881405,0.0000497035125,0.179684439033921,-0.0703220805625,0.1089416828475,0.0479427075172728,0.064566771259625,0.0703220805625,1.0226942964875,4364.57085215851,4364.57085215851,0,0
"2012-09-28",0.025078071965,0.024009,1440.67,0.024236,0.0159095,0.000067,0.016771214,0.000041928035,0.300739347476027,-0.05985788183,0.1089416828475,0.0397307852881826,0.030280609103625,0.05985788183,1.025078071965,4474.02587408528,4474.02587408528,0,0
"2012-10-31",-0.0178964166125,-0.007577,1412.16,-0.019789,0.016618,0.000037,0.023766645,0.0000594166125,0.151963889506892,-0.05985788183,0.0451331562425,0.0305619947829747,0.036779075960375,0.05985788183,0.9821035833875,4393.95684310755,4474.02587408528,-80.0690309777347,-0.0178964166125
"2012-11-30",0.0052796699375,0.01364,1416.18,0.002847,0.0165285,0.000085,0.018532025,0.0000463300625,0.161271521061356,-0.05985788183,0.0451331562425,0.030288130710404,0.036779075960375,0.05985788183,1.0052796699375,4417.15548495878,4474.02587408528,-56.8703891265077,-0.0127112338477781
"2012-12-31",0.0084605341175,0.024486,1426.19,0.007068,0.016865,0.000103,0.018986353,0.0000474658825,0.160225977425226,-0.05985788183,0.0451331562425,0.0302990649145725,0.036779075960375,0.05985788183,1.0084605341175,4454.52697964157,4474.02587408528,-19.4988944437127,-0.00435824355792294
"2013-01-31",0.0523059997875,0.065471,1498.11,0.050428,0.0187115,0.000022,0.022000085,0.0000550002125,0.168188713429924,-0.05985788183,0.0523059997875,0.0310543963832221,0.036779075960375,0.05985788183,1.0523059997875,4687.52546689212,4687.52546689212,0,0
"2013-02-28",0.01297267801,0.011986,1514.68,0.011061,0.0193025,0.000054,0.016128796,0.00004032199,0.134246009885742,-0.05985788183,0.0523059997875,0.0296090449133924,0.036779075960375,0.05985788183,1.01297267801,4748.33522543778,4748.33522543778,0,0
"2013-03-28",0.0375398606425,0.042925,1569.19,0.035988,0.018621,0.000041,0.017655743,0.0000441393575,0.13944644325897,-0.05985788183,0.0523059997875,0.0299561904844004,0.036779075960375,0.05985788183,1.0375398606425,4926.58706808459,4926.58706808459,0,0
"2013-04-30",0.01957280041,0.015737,1597.57,0.018086,0.0176015,0.000037,0.019279836,0.00004819959,0.168856443199501,-0.05985788183,0.0523059997875,0.0295110204356541,0.036779075960375,0.05985788183,1.01957280041,5023.0141734707,5023.0141734707,0,0
"2013-05-31",0.0230610175225,0.028394,1630.74,0.020763,0.0189995,0.000012,0.023592991,0.0000589824775,0.271947548148439,-0.0178964166125,0.0523059997875,0.0183861685086409,0.00514956901,0.0178964166125,1.0230610175225,5138.84999134087,5138.84999134087,0,0
"2013-06-28",-0.013646219805,-0.010495,1606.28,-0.014999,0.0230695,0.000013,0.018087922,0.000045219805,0.204690544865096,-0.0178964166125,0.0523059997875,0.0195009388188543,0.015558808368375,0.0178964166125,0.986353780195,5068.72411481411,5138.84999134087,-70.1258765267594,-0.0136462198049999
"2013-07-31",0.0506222968475,0.055144,1685.73,0.049462,0.0253095,0.000009,0.019881261,0.0000497031525,0.247813135322529,-0.0178964166125,0.0523059997875,0.0219148257420443,0.015558808368375,0.0178964166125,1.0506222968475,5325.31457159231,5325.31457159231,0,0
"2013-08-30",-0.02924912765,-0.027829,1632.97,-0.031298,0.0268005,0.000009,0.01685106,0.00004212765,0.184435753484168,-0.02924912765,0.0523059997875,0.0258587319916831,0.023005136579375,0.02924912765,0.97075087235,5169.5537659114,5325.31457159231,-155.760805680909,-0.02924912765
"2013-09-30",0.0316159196275,0.040402,1681.55,0.029749,0.0269695,0.000008,0.017632149,0.0000440803725,0.191989968849885,-0.02924912765,0.0523059997875,0.0261686855412186,0.023005136579375,0.02924912765,1.0316159196275,5332.9939622845,5332.9939622845,0,0
"2013-10-31",0.04622034885,0.042828,1756.54,0.044596,0.025821,0.000017,0.01906046,0.00004765115,0.269809195415365,-0.02924912765,0.0523059997875,0.025362693699104,0.02066752833525,0.02924912765,1.04622034885,5579.48680363623,5579.48680363623,0,0
"2013-11-29",0.03077074921,0.023739,1805.81,0.028049,0.0264935,0.000032,0.018500316,0.00004625079,0.302008003199168,-0.02924912765,0.0523059997875,0.0250470373667147,0.02066752833525,0.02924912765,1.03077074921,5751.17179279143,5751.17179279143,0,0
"2013-12-31",0.025909343745,0.029739,1848.36,0.023563,0.0288635,0.000023,0.016262502,0.000040656255,0.324535894983435,-0.02924912765,0.0523059997875,0.0246600933978101,0.02066752833525,0.02924912765,1.025909343745,5900.18087970741,5900.18087970741,0,0
"2014-01-31",-0.0347272625425,-0.029735,1782.59,-0.035583,0.028361,0.000012,0.024505017,0.0000612625425,0.214987265557324,-0.0347272625425,0.0506222968475,0.0281252670343453,0.031714288351625,0.0347272625425,0.9652727374575,5695.28374924957,5900.18087970741,-204.897130457838,-0.0347272625425001
"2014-02-28",0.045714381085,0.053918,1859.45,0.043117,0.026458,0.000045,0.017047566,0.000042618915,0.254258563937191,-0.0347272625425,0.0506222968475,0.0292924309595968,0.031714288351625,0.0347272625425,1.045714381085,5955.64012094997,5955.64012094997,0,0
"2014-03-31",0.00799940223,0.007246,1872.34,0.006932,0.026828,0.000028,0.022639108,0.00005659777,0.218547769246793,-0.0347272625425,0.0506222968475,0.0288722658568441,0.031714288351625,0.0347272625425,1.00799940223,6003.28168181458,6003.28168181458,0,0
"2014-04-30",0.00649357432,0.003358,1883.95,0.006201,0.0268195,0.000015,0.024570272,0.00006142568,0.202916063723622,-0.0347272625425,0.0506222968475,0.0290123767194863,0.031714288351625,0.0347272625425,1.00649357432,6042.26443757934,6042.26443757934,0,0
"2014-05-30",0.0232708502125,0.023075,1923.57,0.02103,0.025609,0.000008,0.015259915,0.0000381497875,0.20316278518908,-0.0347272625425,0.0506222968475,0.0290171487988233,0.031714288351625,0.0347272625425,1.0232708502125,6182.87306825056,6182.87306825056,0,0
"2014-06-30",0.0205784687675,0.028313,1960.23,0.019058,0.0250315,0.00002,0.022612493,0.0000565312325,0.244910353305032,-0.0347272625425,0.0506222968475,0.0274890627818525,0.031714288351625,0.0347272625425,1.0205784687675,6310.10712857897,6310.10712857897,0,0
"2014-07-31",-0.014022112865,-0.022524,1930.67,-0.01508,0.025441,0.000013,0.019245146,0.000048112865,0.168311469790127,-0.0347272625425,0.04622034885,0.0270091224607388,0.031714288351625,0.0347272625425,0.985977887135,6221.62609423179,6310.10712857897,-88.4810343471754,-0.014022112865
"2014-08-29",0.039741340705,0.04278,2003.37,0.037655,0.0245045,0.000003,0.014263718,0.000035659295,0.25134240777962,-0.0347272625425,0.04622034885,0.0243185112689303,0.023339430219875,0.0347272625425,1.039741340705,6468.88185658178,6468.88185658178,0,0
"2014-09-30",-0.0139722322025,-0.025297,1972.29,-0.015514,0.0241595,0.000004,0.017692881,0.0000442322025,0.196044320001202,-0.0347272625425,0.04622034885,0.0257116838165197,0.023339430219875,0.0347272625425,0.9860277677975,6378.49713719108,6468.88185658178,-90.3847193906995,-0.0139722322024999
"2014-10-31",0.0239195910325,0.029874,2018.05,0.023201,0.0241205,0.000012,0.020963587,0.0000524089675,0.170549982456858,-0.0347272625425,0.045714381085,0.0240268484998357,0.023339430219875,0.0347272625425,1.0239195910325,6531.06818011466,6531.06818011466,0,0
"2014-11-28",0.0275769355925,0.024246,2067.56,0.024534,0.0224965,-0.000001,0.021625763,0.0000540644075,0.16692306689217,-0.0347272625425,0.045714381085,0.0238347393932713,0.023339430219875,0.0347272625425,1.0275769355925,6711.17502666791,6711.17502666791,0,0
"2014-12-31",-0.00251871148,0.003469,2058.9,-0.004189,0.021676,0.000005,0.018284592,0.00004571148,0.134587506648767,-0.0347272625425,0.045714381085,0.0238701733696711,0.023339430219875,0.0347272625425,0.99748128852,6694.27151308395,6711.17502666791,-16.9035135839576,-0.00251871147999998
"2015-01-30",-0.02949841492,-0.028079,1994.99,-0.031041,0.0190595,0.000013,0.027365968,0.00006841492,0.140733526272489,-0.02949841492,0.045714381085,0.0229944525024269,0.02098644878975,0.02949841492,0.97050158508,6496.80111440387,6711.17502666791,-214.373912264045,-0.0319428284036992
"2015-02-27",0.0569266526125,0.058577,2104.5,0.054893,0.0181685,-0.000021,0.019738955,0.0000493473875,0.152964604154214,-0.02949841492,0.0569266526125,0.0246866749140167,0.02098644878975,0.02949841492,1.0569266526125,6866.64225453604,6866.64225453604,0,0
"2015-03-31",-0.01503827116,-0.008459,2067.89,-0.017396,0.0195805,-0.000008,0.018108464,0.00004527116,0.126613773070412,-0.02949841492,0.0569266526125,0.0259092256529902,0.021545335852,0.02949841492,0.98496172884,6763.37982635361,6866.64225453604,-103.262428182426,-0.01503827116
"2015-04-30",0.0090467659675,0.003948,2085.51,0.008521,0.019774,0.000029,0.021693613,0.0000542340325,0.129471675941084,-0.02949841492,0.0569266526125,0.0258857046645731,0.021545335852,0.02949841492,1.0090467659675,6824.56654079194,6866.64225453604,-42.0757137440951,-0.00612755291224037
"2015-05-29",0.0124819272975,0.008756,2107.39,0.010491,0.0207655,-0.000005,0.016029081,0.0000400727025,0.117563017696912,-0.02949841492,0.0569266526125,0.0255874963196793,0.021545335852,0.02949841492,1.0124819272975,6909.75028419106,6909.75028419106,0,0
"2015-06-30",-0.0193919275725,-0.021924,2063.11,-0.021012,0.0223725,0.000004,0.019571029,0.0000489275725,0.0737942746562941,-0.02949841492,0.0569266526125,0.0266098663184328,0.023939846878875,0.02949841492,0.9806080724275,6775.75690713596,6909.75028419106,-133.993377055094,-0.0193919275725
"2015-07-31",0.0212242270075,0.009476,2103.84,0.019742,0.022666,-0.000037,0.029109197,0.0000727729925,0.112179839334276,-0.02949841492,0.0569266526125,0.0261067750179293,0.023939846878875,0.02949841492,1.0212242270075,6919.56710988066,6919.56710988066,0,0
"2015-08-31",-0.0601150521525,-0.053687,1972.18,-0.062581,0.02199,0.000027,0.016820861,0.0000420521525,0.00536647853297167,-0.0601150521525,0.0569266526125,0.0309540585120772,0.043275901674625,0.0601150521525,0.9398849478475,6503.59697219746,6919.56710988066,-415.970137683199,-0.0601150521525
"2015-09-30",-0.02460217646,-0.033593,1920.03,-0.026443,0.0212735,-0.000006,0.022070584,0.00005517646,-0.00547194810590079,-0.0601150521525,0.0569266526125,0.0315640354901021,0.043275901674625,0.0601150521525,0.97539782354,6343.59433186273,6919.56710988066,-575.972778017923,-0.0832382674915421
"2015-10-30",0.0833951682575,0.073634,2079.36,0.082983,0.0208945,-0.000027,0.021532697,0.0000538317425,0.0522963868990096,-0.0601150521525,0.0833951682575,0.0393664437342868,0.043275901674625,0.0601150521525,1.0833951682575,6872.61944852575,6919.56710988066,-46.9476613549059,-0.00678476855696189
"2015-11-30",0.0033287211425,0.002899,2080.41,0.000505,0.0217405,0.00002,0.017711543,0.0000442788575,0.0274648559735176,-0.0601150521525,0.0833951682575,0.0387167925161392,0.043275901674625,0.0601150521525,1.0033287211425,6895.49648218841,6919.56710988066,-24.0706276922429,-0.0034786320170046
"2015-12-31",-0.0153146315925,-0.025283,2043.94,-0.01753,0.022377,0.000103,0.027052637,0.0000676315925,0.0142842997397805,-0.0601150521525,0.0833951682575,0.0390554291754577,0.043275901674625,0.0601150521525,0.9846853684075,6789.89449391632,6919.56710988066,-129.672615964339,-0.0187399896417184
"2016-01-29",-0.04917889112,-0.055963,1940.24,-0.050735,0.0209515,0.000037,0.031556448,0.00007889112,-0.00628403144889744,-0.0601150521525,0.0833951682575,0.0408637835866519,0.054100163584625,0.0601150521525,0.95082110888,6455.97501188372,6919.56710988066,-463.592097996936,-0.0669972688515383
"2016-02-29",-0.001796709785,0.011832,1932.23,-0.004128,0.018278,0.000205,0.021883914,0.000054709785,-0.0614953772855925,-0.0601150521525,0.0833951682575,0.0367678085250425,0.054100163584625,0.0601150521525,0.998203290215,6444.37549840815,6919.56710988066,-475.191611472502,-0.0686736039880243
"2016-03-31",0.0672924313525,0.081025,2059.74,0.065991,0.017517,0.00019,0.019027459,0.0000475686475,0.0169520817748778,-0.0601150521525,0.0833951682575,0.0419693952731402,0.054100163584625,0.0601150521525,1.0672924313525,6878.03319424452,6919.56710988066,-41.5339156361388,-0.00600238641761726
"2016-04-29",0.0036797603475,0.012821,2065.3,0.002699,0.01801,0.000051,0.026895861,0.0000672396525,0.0115430286742289,-0.0601150521525,0.0833951682575,0.0419183358221796,0.054100163584625,0.0601150521525,1.0036797603475,6903.34270806149,6919.56710988066,-16.2244018191677,-0.00234471341364699
"2016-05-31",0.01844406906,0.01448,2096.96,0.015329,0.0183955,0.000115,0.017172376,0.00004293094,0.0174996416005673,-0.0601150521525,0.0833951682575,0.0420920725071429,0.054100163584625,0.0601150521525,1.01844406906,7030.66843771382,7030.66843771382,0,0
"2016-06-30",0.00260973931,-0.000108,2098.86,0.000906,0.0165775,0.000188,0.026104276,0.00006526069,0.0403290357255213,-0.0601150521525,0.0833951682575,0.0415393718718043,0.054100163584625,0.0601150521525,1.00260973931,7049.0166495113,7049.0166495113,0,0
"2016-07-29",0.03651621742,0.043329,2173.6,0.03561,0.014614,0.000171,0.021913032,0.00005478258,0.0559071048894082,-0.0601150521525,0.0833951682575,0.0423399587840404,0.054100163584625,0.0601150521525,1.03651621742,7306.42007408205,7306.42007408205,0,0
"2016-08-31",0.00120017757,0.002249,2170.95,-0.001219,0.0151655,0.000165,0.018728972,0.00004682243,0.124791266562799,-0.04917889112,0.0833951682575,0.0370957549864253,0.035661698057,0.04917889112,1.00120017757,7315.18907557196,7315.18907557196,0,0
"2016-09-30",0.00039822515,0.000625,2168.27,-0.001234,0.015872,0.000219,0.01910994,0.00004777485,0.153620768446896,-0.04917889112,0.0833951682575,0.0356199880322238,0.030553548379875,0.04917889112,1.00039822515,7318.10216783886,7318.10216783886,0,0
"2016-10-31",-0.0179992811325,-0.024156,2126.15,-0.019426,0.0170995,0.000168,0.022112453,0.0000552811325,0.0456539378308118,-0.04917889112,0.0672924313525,0.0286255906546311,0.032030105626875,0.04917889112,0.9820007188675,7186.38158956357,7318.10216783886,-131.720578275291,-0.0179992811325002
"2016-11-30",0.03572723592,0.051613,2198.81,0.034174,0.021032,0.000136,0.033905632,0.00008476408,0.0794191773212014,-0.04917889112,0.0672924313525,0.0300393574707002,0.032030105626875,0.04917889112,1.03572723592,7443.13114002506,7443.13114002506,0,0
"2016-12-30",0.01916559899,0.01078,2238.83,0.018201,0.024126,0.000239,0.015360404,0.00003840101,0.117216653879018,-0.04917889112,0.0672924313525,0.029373603918135,0.032030105626875,0.04917889112,1.01916559899,7585.78320668476,7585.78320668476,0,0
"2017-01-31",0.019331280155,0.021092,2278.87,0.017884,0.024487,0.000358,0.021087938,0.000052719845,0.197716238494565,-0.0179992811325,0.0672924313525,0.022822823481861,0.009087866891375,0.0179992811325,1.019331280155,7732.42610704827,7732.42610704827,0,0
"2017-02-28",0.03941384536,0.03162,2363.64,0.037198,0.024215,0.000364,0.018061856,0.00004515464,0.24716363220523,-0.0179992811325,0.0672924313525,0.0231019370912036,0.007880652677125,0.0179992811325,1.03941384536,8037.1907538891,8037.1907538891,0,0
"2017-03-31",0.0016264146225,0.000183,2362.72,-0.000389,0.0238865,0.000353,0.015034151,0.0000375853775,0.170430896610305,-0.0179992811325,0.03941384536,0.0177270657005207,0.007880652677125,0.0179992811325,1.0016264146225,8050.26255845505,8050.26255845505,0,0
"2017-04-28",0.010549641955,0.006858,2384.2,0.009091,0.023338,0.000537,0.016543218,0.000041358045,0.178442138848256,-0.0179992811325,0.03941384536,0.0174960573797028,0.007880652677125,0.0179992811325,1.010549641955,8135.18994609049,8135.18994609049,0,0
"2017-05-31",0.0144989533475,0.004471,2411.8,0.011576,0.022415,0.000614,0.021218661,0.0000530466525,0.173877243495158,-0.0179992811325,0.03941384536,0.0174401988180467,0.007880652677125,0.0179992811325,1.0144989533475,8253.14168559191,8253.14168559191,0,0
"2017-06-30",0.0057468354775,0.013051,2423.41,0.004814,0.0225325,0.000617,0.020465809,0.0000511645225,0.177550223775819,-0.0179992811325,0.03941384536,0.0172835097648632,0.007880652677125,0.0179992811325,1.0057468354775,8300.5711330315,8300.5711330315,0,0
"2017-07-31",0.0206534084525,0.015782,2470.3,0.019349,0.0229895,0.000722,0.017036619,0.0000425915475,0.159529035167803,-0.0179992811325,0.03941384536,0.0159471028745421,0.007880652677125,0.0179992811325,1.0206534084525,8472.00621903103,8472.00621903103,0,0
"2017-08-31",0.0021917962525,-0.010591,2471.65,0.000546,0.022056,0.000827,0.018481499,0.0000462037475,0.160677467499252,-0.0179992811325,0.03941384536,0.0158855294545718,0.007880652677125,0.0179992811325,1.0021917962525,8490.57513051306,8490.57513051306,0,0
"2017-09-29",0.0199910037475,0.029365,2519.36,0.019303,0.022253,0.000944,0.023598501,0.0000589962525,0.183409311750985,-0.0179992811325,0.03941384536,0.0155190935945691,0.00720514846725,0.0179992811325,1.0199910037475,8660.31024976558,8660.31024976558,0,0
"2017-10-31",0.0240686938925,0.010352,2575.26,0.022188,0.0235645,0.00084,0.025322443,0.0000633061075,0.234105438968189,0.0016264146225,0.03941384536,0.011904557453607,-0.001937374519,-0.0016264146225,1.0240686938925,8868.75260618127,8868.75260618127,0,0
"2017-11-30",0.03134418619,0.038786,2647.58,0.028083,0.023945,0.000826,0.017925524,0.00004481381,0.228882881017151,0.0016264146225,0.03941384536,0.0113574066687102,-0.001937374519,-0.0016264146225,1.03134418619,9146.73643914246,9146.73643914246,0,0
"2017-12-29",0.011110657115,0.013102,2673.61,0.009832,0.0240755,0.000884,0.015337154,0.000038342885,0.219170445484019,0.0016264146225,0.03941384536,0.0114797690846727,-0.001937374519,-0.0016264146225,1.011110657115,9248.36269143905,9248.36269143905,0,0
"2018-01-31",0.058000508865,0.044707,2823.81,0.056179,0.025552,0.001121,0.023796454,0.000059491135,0.265420748708036,0.0016264146225,0.058000508865,0.0165776922996249,-0.001937374519,-0.0016264146225,1.058000508865,9784.77243371059,9784.77243371059,0,0
"2018-02-28",-0.0377201821075,-0.043355,2713.83,-0.038947,0.027828,0.001073,0.023672843,0.0000591821075,0.171514938982186,-0.0377201821075,0.058000508865,0.0223028722569964,0.016079553906,0.0377201821075,0.9622798178925,9415.68903563058,9784.77243371059,-369.083398080011,-0.0377201821075001
"2018-03-29",-0.02550675018,-0.008575,2640.87,-0.026885,0.0279975,0.000261,0.019100072,0.00004775018,0.139779645819042,-0.0377201821075,0.058000508865,0.0248469369521152,0.031002794547375,0.0377201821075,0.97449324982,9175.52540762619,9784.77243371059,-609.247026084404,-0.0622648130257399
"2018-04-30",0.003713744455,0.003884,2648.05,0.002719,0.02846,0.001433,0.022502218,0.000056255545,0.132069567552791,-0.0377201821075,0.058000508865,0.0249424836259994,0.031002794547375,0.0377201821075,1.003713744455,9209.60096423047,9784.77243371059,-575.171469480123,-0.0587823041748561
"2018-05-31",0.0237426711725,0.015564,2705.27,0.021608,0.0290585,0.001401,0.022931531,0.0000573288275,0.142384542847933,-0.0377201821075,0.058000508865,0.025212612779353,0.031002794547375,0.0377201821075,1.0237426711725,9428.26149155413,9784.77243371059,-356.510942156461,-0.0364352819211417
"2018-06-29",0.0067880058775,0.011219,2718.37,0.004842,0.0285935,0.001408,0.020797649,0.0000519941225,0.143567163493084,-0.0377201821075,0.058000508865,0.0251930059710237,0.031002794547375,0.0377201821075,1.0067880058775,9492.26058597341,9784.77243371059,-292.511847737183,-0.0298945989514706
"2018-07-31",0.0370929096075,0.032295,2816.29,0.036022,0.0290995,0.001558,0.020436157,0.0000510903925,0.161986416835478,-0.0377201821075,0.058000508865,0.0261624622914886,0.031002794547375,0.0377201821075,1.0370929096075,9844.35614985976,9844.35614985976,0,0
"2018-08-31",0.0328794184725,0.020003,2901.52,0.030263,0.029101,0.001575,0.023432611,0.0000585815275,0.197567031562077,-0.0377201821075,0.058000508865,0.0265178577665531,0.031002794547375,0.0377201821075,1.0328794184725,10168.0328553033,10168.0328553033,0,0
"2018-09-28",0.0050877948525,0.001597,2913.98,0.004294,0.029608,0.00149,0.020082059,0.0000502051475,0.180069238374136,-0.0377201821075,0.058000508865,0.0266350262204481,0.031002794547375,0.0377201821075,1.0050877948525,10219.7657205246,10219.7657205246,0,0
"2018-10-31",-0.068491887495,-0.07138,2711.74,-0.069403,0.0310235,0.00189,0.033154998,0.000082887495,0.0734085275909193,-0.068491887495,0.058000508865,0.0354623793093442,0.051567449531875,0.068491887495,0.931508112505,9519.79467656916,10219.7657205246,-699.971043955429,-0.0684918874950001
"2018-11-30",0.01968277619,0.027402,2760.17,0.017859,0.030657,0.001795,0.027689524,0.00006922381,0.0612714960302179,-0.068491887495,0.058000508865,0.0348746890135725,0.051567449531875,0.068491887495,1.01968277619,9707.17066456283,10219.7657205246,-512.595055961765,-0.0501572217973949
"2018-12-31",-0.090703763185,-0.100313,2506.85,-0.091777,0.0283605,0.00193,0.023105274,0.000057763185,-0.0455939013314686,-0.090703763185,0.058000508865,0.0444613851124408,0.0784872315555,0.090703763185,0.909296236815,8826.69375540794,10219.7657205246,-1393.07196511665,-0.136311536214466
"2019-01-31",0.081346173135,0.101019,2704.1,0.078684,0.0265675,0.00192,0.025130746,0.000062826865,-0.024534134185743,-0.090703763185,0.081346173135,0.047759396589696,0.0784872315555,0.090703763185,1.081346173135,9544.71151384498,10219.7657205246,-675.054206679612,-0.0660537849046661
"2019-02-28",0.031659317245,0.036691,2784.49,0.029729,0.0267215,0.001809,0.019473102,0.000048682755,0.0457960672247646,-0.090703763185,0.081346173135,0.047105995308619,0.0784872315555,0.090703763185,1.031659317245,9846.8905636738,10219.7657205246,-372.875156850791,-0.0364856853911961
"2019-03-29",0.019476511625,0.009131,2834.4,0.017924,0.0256,0.001935,0.02179535,0.000054488375,0.0940707148893845,-0.090703763185,0.081346173135,0.0462594660529302,0.0784872315555,0.090703763185,1.019476511625,10038.6736422073,10219.7657205246,-181.092078317295,-0.0177197876418638
"2019-04-30",0.040565837915,0.036678,2945.83,0.039313,0.024534,0.002125,0.025264834,0.000063162085,0.134240331435629,-0.090703763185,0.081346173135,0.0471263060587242,0.0784872315555,0.090703763185,1.040565837915,10445.9008500587,10445.9008500587,0,0
"2019-05-31",-0.0632538766725,-0.068451,2752.06,-0.065778,0.023132,0.001983,0.026750669,0.0000668766725,0.0378538116196141,-0.090703763185,0.081346173135,0.0515695981935548,0.0784872315555,0.090703763185,0.9367461233275,9785.15712595589,10445.9008500587,-660.743724102773,-0.0632538766725
"2019-06-28",0.06951771809,0.075817,2941.76,0.06893,0.0206485,0.001853,0.017312764,0.00004328191,0.102519133953088,-0.090703763185,0.081346173135,0.0549109755591545,0.0784872315555,0.090703763185,1.06951771809,10465.3989205044,10465.3989205044,0,0
"2019-07-31",0.014553003555,0.008839,2980.38,0.013128,0.0200975,0.001783,0.019998578,0.000049996445,0.0785572714524654,-0.090703763185,0.081346173135,0.0542656941762873,0.0784872315555,0.090703763185,1.014553003555,10617.701908199,10617.701908199,0,0
"2019-08-30",-0.0161517485025,-0.031248,2926.46,-0.018092,0.0175525,0.001908,0.026699401,0.0000667485025,0.0273577599481181,-0.090703763185,0.081346173135,0.0540423439446557,0.0784872315555,0.090703763185,0.9838482514975,10446.2074573033,10617.701908199,-171.494450895745,-0.0161517485025
"2019-09-30",0.01874132556,0.033528,2976.74,0.017181,0.0158035,0.001787,0.019869776,0.00004967444,0.0413138151254655,-0.090703763185,0.081346173135,0.0542197847999973,0.0784872315555,0.090703763185,1.01874132556,10641.9832321279,10641.9832321279,0,0
"2019-10-31",0.02156905592,0.013161,3037.56,0.020432,0.016778,0.001531,0.020777632,0.00005194408,0.141991096753293,-0.090703763185,0.081346173135,0.049157545968647,0.075606325603125,0.090703763185,1.02156905592,10871.5207635614,10871.5207635614,0,0
"2019-11-29",0.03615978076,0.034518,3140.98,0.034047,0.017334,0.001197,0.018487696,0.00004621924,0.160444475548619,-0.090703763185,0.081346173135,0.0496120479582699,0.075606325603125,0.090703763185,1.03615978076,11264.6325708995,11264.6325708995,0,0
"2019-12-31",0.02974945326,0.028763,3230.78,0.02859,0.0184665,0.001431,0.015018696,0.00003754674,0.314166952257935,-0.0632538766725,0.081346173135,0.0372238302215571,0.037347706179,0.0632538766725,1.02974945326,11599.7492310586,11599.7492310586,0,0
"2020-01-31",0.0000345702325,-0.017589,3225.52,-0.001628,0.0171215,0.001164,0.029371907,0.0000734297675,0.215348438793565,-0.0632538766725,0.06951771809,0.0329205940415985,0.037347706179,0.0632538766725,1.0000345702325,11600.1502370865,11600.1502370865,0,0
"2020-02-28",-0.081924927265,-0.090756,2954.22,-0.08411,0.013277,0.001208,0.021170906,0.000052927265,0.0815402795211644,-0.081924927265,0.06951771809,0.0430554028111738,0.071655849439125,0.081924927265,0.918075072735,10649.8087726501,11600.1502370865,-950.341464436378,-0.0819249272649998
"2020-03-31",-0.1221286318975,-0.188008,2584.59,-0.125119,0.0090905,0.001268,0.052652759,0.0001316318975,-0.068685512599188,-0.1221286318975,0.06951771809,0.0566952412713763,0.100016594349625,0.1221286318975,0.8778713681025,9349.16219727633,11600.1502370865,-2250.98803981013,-0.194048179877323
"2020-04-30",0.128821537305,0.146692,2912.43,0.126844,0.006544,0.000003,0.027385078,0.000068462695,0.0103040221738266,-0.1221286318975,0.128821537305,0.0677102184434682,0.100016594349625,0.1221286318975,1.128821537305,10553.5356440433,11600.1502370865,-1046.6145930432,-0.0902242274153573
"2020-05-29",0.0477586155825,0.048583,3044.31,0.045282,0.0064595,0.000059,0.023753767,0.0000593844175,0.130033759659546,-0.1221286318975,0.128821537305,0.0653827703242735,0.100016594349625,0.1221286318975,1.0477586155825,11057.5578959033,11600.1502370865,-542.592341183125,-0.0467745960262153
"2020-06-30",0.0202743812475,0.01352,3100.29,0.018388,0.0065435,0.000111,0.029447501,0.0000736187525,0.0780041091646593,-0.1221286318975,0.128821537305,0.0629604729184682,0.100016594349625,0.1221286318975,1.0202743812475,11281.7430403512,11600.1502370865,-318.407196735279,-0.0274485407712488
"2020-07-31",0.05683812436,0.046928,3271.12,0.055101,0.0059215,0.000096,0.028750256,0.00007187564,0.122933781468215,-0.1221286318975,0.128821537305,0.0645172185947292,0.100016594349625,0.1221286318975,1.05683812436,11922.9761542762,11922.9761542762,0,0
"2020-08-31",0.0719988815325,0.045357,3500.31,0.070065,0.006165,0.000079,0.027647387,0.0000691184675,0.22354616775171,-0.1221286318975,0.128821537305,0.0660643977814433,0.100016594349625,0.1221286318975,1.0719988815325,12781.4171019228,12781.4171019228,0,0
"2020-09-30",-0.03820902857,-0.025198,3363,-0.039228,0.006944,0.000076,0.023211428,0.00005802857,0.155146677322125,-0.1221286318975,0.128821537305,0.0680982279433209,0.100016594349625,0.1221286318975,0.96179097143,12293.0515707103,12781.4171019228,-488.365531212454,-0.03820902857
